TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,StellarLoMaR,isTrain,isSimbad,High_confidence,teff_lasp,logg_lasp,feh_lasp
87066,26881,105.2061511,33.50803684,0.967,17.460125,17.2008057,16.8778934,15.9881468,15.6660814,14.9505978,14.7488613,14.0984097,13.9929342,13.8015442,13.6738939,13.6538525,0.945800781,0,0,0,,,
87066,26915,105.4490197,33.51291536,0.956,17.566431,17.4831924,17.3076267,16.4882736,16.32234,15.7011337,15.4996786,14.9757328,14.8788681,14.6968174,14.5734978,14.5580997,0.831542969,0,0,0,,,
87066,27492,105.2541266,33.61635461,0.936,17.9057961,17.6039639,17.38447,16.7653503,16.6280403,16.1072121,15.8805389,15.4087868,15.3253498,15.1415653,15.0309258,15.0090332,0.834960938,0,0,0,,,
87066,27829,105.374356,33.60351173,0.997,16.7698822,16.6804352,16.1617527,15.3423891,14.9872637,14.2875175,14.0946646,13.4404325,13.3242702,13.1530781,13.0295124,13.0083094,0.961914063,0,0,1,,,
87066,27876,105.5511278,33.60066418,0.939,16.8256512,16.6228771,16.3605309,15.6208591,15.466897,14.8415232,14.6403475,14.1225052,14.0309296,13.8543797,13.7410793,13.7185345,0.959472656,0,0,1,,,
87066,27941,106.580465,33.60703391,1,15.5994568,15.3771734,15.1243763,14.3109779,14.0743971,13.4262438,13.197176,12.667491,12.5785275,12.4005995,12.2915344,12.2740746,0.986328125,0,0,1,,,
87066,28177,106.6289762,33.58557911,0.976,17.0736465,16.8148632,16.8052216,16.177887,16.1271858,15.6485052,15.4648829,15.0791473,15.0018034,14.8619413,14.7831392,14.7810125,0.71875,0,0,0,,,
87066,28212,105.5467422,33.58430967,0.986,16.4276428,16.300108,15.8515978,14.9820757,14.6528111,13.932683,13.6993771,13.0673885,12.9614506,12.7673025,12.6353025,12.6076469,0.989257813,0,0,1,,,
87066,28394,105.0924071,33.58480272,0.987,16.39114,16.0594482,15.9033794,15.1525059,15.012825,14.4339294,14.2187176,13.7255592,13.6375923,13.4518375,13.3424435,13.3252754,0.977539063,0,0,1,,,
87066,28819,105.9561708,33.56687557,0.955,16.4534779,16.3279953,15.9157429,15.1209831,14.8126049,14.1116543,13.8762922,13.2902412,13.1833754,13.0019321,12.8785906,12.8568153,0.990234375,0,0,1,,,
87066,28970,106.258593,33.92149327,0.986,17.2322903,16.8362446,16.7469578,16.0733452,15.9354877,15.4124651,15.214819,14.7700796,14.6865807,14.5235443,14.4230604,14.4212542,0.951660156,0,0,1,,,
87066,29128,106.6799821,33.55704447,0.963,16.3102322,16.1287289,15.8465967,14.9685192,14.7098846,14.0686274,13.8329754,13.2782841,13.1844378,13.0015717,12.8894949,12.86866,0.987792969,0,0,1,,,
87066,29214,106.1166397,33.55054991,0.995,16.5786591,16.4405022,16.1150703,15.2768631,15.0329723,14.3851624,14.1649294,13.5995588,13.4987402,13.3128023,13.1929417,13.1751022,0.979492188,0,0,1,,,
87066,29872,105.3976699,33.53458175,0.948,17.3846397,17.2534637,16.9547787,16.1630211,15.9851494,15.3981628,15.2049131,14.686615,14.5965023,14.4319887,14.3280296,14.3129492,0.684082031,0,0,0,,,
87066,30004,105.0089413,33.52658387,0.961,17.1772785,16.94104,16.7607498,16.0026493,15.8117266,15.2200661,15.0358362,14.4890709,14.4004555,14.233223,14.1339951,14.1242733,0.784179688,0,0,0,,,
87066,30591,105.0744435,33.91917612,0.985,16.6671143,16.5165138,16.1104317,15.3020144,14.9978676,14.3459263,14.1282749,13.5467672,13.4467659,13.2824192,13.1672812,13.1539106,0.985839844,0,0,1,4824.74,3.309,0.081
87066,30968,105.9809336,33.66925991,0.99,17.595789,17.4267521,16.9121304,15.9048138,15.3515415,14.4813318,14.2743702,13.4450531,13.3129177,13.0976171,12.9382343,12.9086418,0.986816406,0,0,1,,,
87066,31390,105.0794234,33.87193501,0.962,17.1490631,16.9733315,16.6550369,15.8934822,15.6495352,15.0417442,14.8248739,14.3119879,14.2253819,14.0569639,13.9499989,13.9351282,0.91796875,0,0,0,,,
87066,31632,106.262367,33.84989414,0.949,16.9352112,16.7665234,16.5657921,15.7990799,15.6589489,15.0921707,14.8905001,14.4141588,14.3289757,14.1634855,14.0592232,14.0490322,0.805664063,0,0,0,,,
87066,31661,105.5580673,33.85198911,0.977,15.6760855,15.3699894,15.2149363,14.4948654,14.3194447,13.8037701,13.5979061,13.1343412,13.0521088,12.881649,12.7807522,12.7614508,0.977539063,0,0,1,,,
87066,31873,106.3834569,33.84248561,0.99,15.6282101,15.3817348,15.2321348,14.5357323,14.3695354,13.8829718,13.6843948,13.2562609,13.1806316,13.0390177,12.9603071,12.9516201,0.947265625,0,0,0,,,
87066,31910,105.4759407,33.84258591,0.996,15.5953903,15.3707714,15.1076612,14.2917519,14.0533276,13.4055805,13.1823845,12.6151524,12.5146904,12.3159218,12.1911049,12.1671848,0.984375,0,0,1,,,
87066,32030,106.2030786,33.83882004,0.976,17.7065926,17.4980717,17.2293949,16.6211739,16.4484024,15.8809061,15.6671906,15.1977892,15.0960226,14.9386196,14.8307762,14.8266678,0.790527344,0,0,0,,,
87066,32443,106.3451096,33.81527673,0.929,16.3672504,16.2193527,15.9603043,15.1105042,14.916708,14.2769861,14.0598917,13.5308132,13.4350157,13.25881,13.1498508,13.1307831,0.979980469,0,0,1,,,
87066,32519,105.3769814,33.81314834,0.98,15.9811068,15.7771988,15.5520382,14.7497482,14.5460176,13.9323006,13.714222,13.181982,13.0879126,12.9010534,12.7839146,12.7631931,0.984863281,0,0,1,,,
87066,32764,106.5816794,33.8079883,0.955,16.787323,16.5018539,16.4220943,15.7684431,15.6659851,15.1814651,15.0061655,14.6033831,14.5290766,14.3811846,14.3010521,14.2927265,0.790527344,0,0,0,,,
87066,32805,105.6677617,33.80263849,0.982,16.2483406,16.1003265,15.673563,14.8835888,14.566781,13.8689585,13.6364918,13.0475292,12.943615,12.7606487,12.6367397,12.6148033,0.986816406,1,0,1,4751.14,2.367,0.001
87066,32876,106.1537069,33.80026807,0.944,16.7391205,16.5519199,16.2346954,15.439291,15.1654968,14.5204678,14.336648,13.7244329,13.6236305,13.4486876,13.3290434,13.3128262,0.958496094,0,0,1,,,
87066,33921,106.1504982,33.75876639,0.971,16.7298203,16.5340042,16.2347984,15.3978519,15.1107292,14.4267197,14.2079067,13.6258011,13.5239363,13.3404179,13.2170048,13.196269,0.983398438,0,0,1,,,
87066,34177,105.699317,33.71427596,0.967,16.8899155,16.6698132,16.3996277,15.6617365,15.5050764,14.9412842,14.7722301,14.2393799,14.143856,13.9926119,13.8922882,13.874691,0.677246094,0,0,0,,,
87066,34364,106.0517541,33.73727866,0.945,16.658968,16.4980698,16.1553154,15.4012375,15.1698246,14.5447979,14.3336697,13.7891388,13.6962137,13.5252781,13.4185925,13.3992844,0.968261719,0,0,1,,,
87066,35094,105.1645772,33.70237014,1,16.0233631,15.8109808,15.4952793,14.6563416,14.3593931,13.7036963,13.477603,12.8896999,12.7859707,12.5976963,12.4740524,12.4526196,0.987792969,0,0,1,,,
87066,35357,106.3930474,33.6921204,0.96,17.1642609,17.0016861,16.6504593,15.8043232,15.5140915,14.8554277,14.6502991,14.0620155,13.9647818,13.7880278,13.6676855,13.6497517,0.950195313,0,0,1,,,
91461,528,106.732092,42.25575626,0.997,16.9316692,16.623188,16.3451977,15.1619005,14.6067963,13.6202116,13.3621979,12.424017,12.2446232,11.9415073,11.7179461,11.6601515,0.986816406,0,0,1,,,
91461,579,105.5325139,42.26920297,0.961,16.3102818,16.0764256,15.8511486,15.0872393,14.9266577,14.3385277,14.1219368,13.597188,13.4905701,13.3316612,13.2006712,13.1906242,0.982910156,0,0,1,,,
91461,818,106.1030908,42.2870472,0.966,16.7591076,16.4693031,16.4017887,15.8963299,15.8148308,15.4484854,15.2808914,14.9434576,14.8921652,14.7755814,14.6872063,14.7002506,0.915039063,0,0,0,,,
91461,1205,105.3904429,42.30097944,0.931,16.6138058,16.2910328,16.1421623,15.7486763,15.6679306,15.4162655,15.3012905,15.0483894,15.0139866,14.957387,14.901763,14.9176741,0.624023438,0,0,0,,,
91461,1217,105.9330551,42.29524191,0.971,15.8363991,15.6114159,15.2835121,14.4926805,14.2250605,13.5491714,13.3143177,12.7148762,12.6004047,12.4040937,12.2618656,12.2301455,0.989746094,1,0,1,4910.83,2.538,-0.417
91461,1256,106.0033453,42.30701606,0.979,16.9100533,16.7535248,16.4715214,15.73384,15.5634832,14.9728222,14.7832375,14.2537231,14.1545877,14.0086212,13.8901806,13.8770008,0.90625,0,0,0,,,
91461,1280,105.5179898,42.3036158,0.983,15.6540413,15.4124784,15.250041,14.6620789,14.5376015,14.0876026,13.9078178,13.4904308,13.4191837,13.2928762,13.2083378,13.1974735,0.948730469,0,0,0,,,
91461,1403,106.6609697,42.30444123,0.989,16.4822941,16.2742577,16.0790634,15.3480377,15.1875372,14.6302948,14.4496317,13.9448509,13.8463535,13.7067261,13.6050615,13.5910864,0.90234375,0,0,0,,,
91461,1517,105.415553,42.31544338,0.988,16.0787868,15.868782,15.6742725,14.9663391,14.7850571,14.241354,14.0432329,13.5375471,13.4432745,13.2849646,13.1692123,13.1495934,0.983886719,1,0,1,5053.53,2.956,-0.516
91461,1527,106.1367405,42.32343136,0.964,16.6802826,16.3647346,16.3049603,15.8302174,15.775898,15.4666843,15.3176403,15.035635,14.9944468,14.8993282,14.8545303,14.8462334,0.771484375,0,0,0,,,
91461,1888,105.0316899,42.33954089,0.935,16.4493732,16.1261768,15.9846001,15.6614761,15.543829,15.3457079,15.2057323,14.9963093,14.980896,14.9095497,14.8787279,14.8662033,0.686523438,0,0,0,,,
91461,1893,105.9862237,42.34175899,0.953,16.2716427,15.9786386,15.8851986,15.4606342,15.3698835,15.0631332,14.9181595,14.6031256,14.5718727,14.4661341,14.4022961,14.4045219,0.841308594,0,0,0,,,
91461,1950,105.7766484,42.33400907,0.971,16.574749,16.4665413,15.9267063,15.1276474,14.7278891,14.0319443,13.8407049,13.1287079,13.0054903,12.8263712,12.6817436,12.6490831,0.988769531,0,0,1,,,
91461,2216,106.4546546,42.34977815,0.983,14.9077148,14.6727057,14.5667324,13.9515028,13.8622856,13.4230194,13.247612,12.8646812,12.8017445,12.6874619,12.6155014,12.6014633,0.94921875,0,0,0,,,
91461,2217,106.1724979,42.3592794,0.953,16.9860115,16.7142582,16.570919,16.130743,16.087183,15.7293673,15.5740681,15.2511463,15.2270203,15.1267967,15.054594,15.0620575,0.622558594,0,0,0,,,
91461,2248,105.7822251,42.34266505,0.999,14.8599119,14.6878471,14.3662119,13.583909,13.3425341,12.7293968,12.5197563,11.9529438,11.8485937,11.6785288,11.5564079,11.5279636,0.98828125,0,0,1,,,
91461,2586,105.218485,42.35610927,0.985,14.9797115,14.6991405,14.537199,13.838521,13.6663475,13.1234455,12.9006691,12.4004536,12.3076639,12.1432819,12.0269871,11.9998093,0.986816406,0,0,1,,,
91461,2733,105.4990562,42.36476606,0.999,15.6661949,15.5195408,15.0162697,14.1083641,13.6640911,12.8840876,12.6873188,11.9111776,11.7772312,11.5699749,11.4070492,11.3705635,0.989257813,0,0,1,,,
91461,2755,106.1973103,42.38610365,0.97,16.9115887,16.6245384,16.4753189,16.0795631,15.9649572,15.7064018,15.5630417,15.278635,15.267807,15.186698,15.1401281,15.1285028,0.701171875,0,0,0,,,
91461,2933,105.9439556,42.39330657,0.855,17.3275528,17.1319695,16.8479767,16.1380005,15.939517,15.3328714,15.1224089,14.5453978,14.439518,14.2444048,14.0971813,14.0616846,0.880859375,0,0,0,,,
91461,2995,105.7532265,42.37578556,0.998,14.9193048,14.7055435,14.3370094,13.5465155,13.2812223,12.6069775,12.3775024,11.7751675,11.6660452,11.482111,11.3529444,11.3210602,0.989257813,0,0,1,5051.36,2.817,-0.112
91461,2996,106.2706878,42.3991814,0.944,17.136116,16.815876,16.6197605,16.2537956,16.1475334,15.9297905,15.8059769,15.5594025,15.5409403,15.4717216,15.4536858,15.4291954,0.604003906,0,0,0,,,
91461,3364,106.9126895,42.40800013,0.991,16.3695316,16.1837349,15.9622812,15.1868267,14.9848003,14.4262228,14.2197905,13.7040854,13.6155682,13.4755707,13.361433,13.3467073,0.958496094,0,0,1,,,
91461,3536,105.1955224,42.41607803,0.969,17.3303642,17.0619106,16.804718,15.6825771,15.2045202,14.2752609,14.0321159,13.1515846,12.9926367,12.7095909,12.4895649,12.4406862,0.983398438,0,0,1,4207.11,1.682,-0.465
91461,3792,105.9660096,42.41813673,0.996,14.9440928,14.7428274,14.4398174,13.5947771,13.3016853,12.6349964,12.3982191,11.7822218,11.6657658,11.463357,11.3258972,11.2852955,0.989257813,0,0,1,,,
91461,3932,105.2057514,42.43197241,0.996,15.0182695,14.7593164,14.5937319,13.9228878,13.7761879,13.2613049,13.0717735,12.5709591,12.480588,12.3229036,12.2085762,12.1821003,0.986328125,0,0,1,,,
91461,4374,105.5341539,42.46133547,0.99,15.2914343,15.0865459,14.9832602,14.389677,14.3015995,13.8935766,13.7322826,13.3328381,13.2678041,13.1442966,13.0643234,13.0469084,0.645996094,0,0,0,,,
91461,4439,105.7033404,42.44767821,1,14.1718349,14.0797806,13.8203659,13.0796547,12.9325161,12.4156666,12.2884054,11.7737083,11.6888399,11.5515461,11.4710159,11.4450188,0.961914063,1,0,0,5125.99,4.744,-0.215
91461,5206,105.2599344,42.49513894,0.997,16.0058002,15.8544846,15.4261065,14.5872669,14.253006,13.5413418,13.3310566,12.6473875,12.5295887,12.3318787,12.173686,12.1424465,0.989746094,0,0,1,,,
91461,5274,106.4150243,42.50980658,0.939,17.363081,17.1247368,16.8025055,15.9654865,15.6225586,14.9443388,14.7513409,14.0522814,13.9245281,13.7287292,13.5712814,13.538269,0.955566406,0,0,1,,,
91461,5556,106.5357127,42.51177166,0.992,15.6387806,15.5225992,15.0941772,14.3369064,14.0687199,13.4556246,13.2662163,12.6784859,12.5758715,12.4306726,12.3197823,12.2907848,0.987304688,0,0,1,,,
91461,5773,106.524288,42.52529128,0.985,15.6626091,15.4846039,15.1409035,14.3721771,14.0944166,13.4321442,13.1921978,12.618413,12.5038633,12.3286104,12.1904287,12.1633816,0.989746094,0,0,1,,,
91461,5800,106.5829333,42.52945798,0.981,16.9474373,16.6210518,16.279974,15.4213972,15.0638714,14.2849607,14.028141,13.3376598,13.1970444,12.9689035,12.7860146,12.7457829,0.986816406,0,0,1,,,
91461,5959,105.8082322,42.55163253,0.959,16.9374352,16.6164322,16.4997196,16.0850525,15.9489326,15.7338381,15.603014,15.3681107,15.3531914,15.2856522,15.2411604,15.2460918,0.630859375,0,0,0,,,
91461,6046,106.0584174,42.55574739,0.96,17.2514725,16.8802376,16.7079239,16.3892403,16.2537727,16.0707397,15.9508295,15.7369518,15.7246075,15.6634541,15.6142435,15.6074257,0.626464844,0,0,0,,,
91461,6478,106.1693259,42.56019447,0.994,15.9204597,15.7818565,15.3478336,14.496233,14.1456261,13.4155197,13.1791706,12.5095997,12.379549,12.1810989,12.026825,11.9906025,0.989746094,0,0,1,,,
91461,6843,105.3604357,42.57649939,0.991,15.6432343,15.4283218,15.1014652,14.227747,13.9055748,13.1865997,12.9587755,12.2988195,12.1790848,11.9759254,11.8242331,11.7879887,0.989746094,0,0,1,4736.28,2.624,-0.425
91461,6856,105.37025,42.5972846,0.945,16.9030075,16.6497536,16.562006,16.1403923,16.0320244,15.7610302,15.6434298,15.3420305,15.3211117,15.2261448,15.1654778,15.1720476,0.600097656,0,0,0,,,
91461,6999,105.3588867,42.5955146,0.971,15.8689995,15.6668959,15.5070724,14.8422241,14.73353,14.2086849,14.0239305,13.5530901,13.4650745,13.320365,13.2230701,13.1980515,0.967773438,0,0,1,,,
91461,7602,105.996651,42.64097792,0.974,16.913538,16.6517792,16.5010796,16.0721893,15.8902855,15.6727161,15.5417385,15.2525063,15.2453918,15.1650696,15.137517,15.1410961,0.606445313,0,0,0,,,
91461,8090,106.09468,42.66316455,0.984,16.4175873,16.15308,15.9636755,15.3351564,15.1832838,14.6768627,14.4669104,14.00424,13.9150639,13.7688885,13.6548004,13.637228,0.976074219,0,0,1,,,
91461,8102,106.2770962,42.64594587,0.999,15.6337423,15.4631233,15.0473499,14.1605062,13.7719421,13.061655,12.8188105,12.1571083,12.0336475,11.8433113,11.6962004,11.657877,0.989746094,0,0,1,,,
91461,8363,106.7384319,42.65764468,0.998,15.144927,14.9416981,14.6561499,13.8448954,13.5828781,12.9365015,12.6969681,12.1265764,12.0157852,11.8368406,11.7069864,11.6688967,0.989257813,0,0,1,,,
91461,8421,105.2619158,42.67856652,0.96,16.706913,16.4215202,16.2608509,15.893259,15.799221,15.5635834,15.4084072,15.1806107,15.1483994,15.0784302,15.0275002,15.0325441,0.63671875,0,0,0,,,
91461,8464,105.3331209,42.6830953,0.959,16.8185387,16.5055161,16.3473835,15.9716434,15.8644733,15.6029081,15.4518585,15.2020979,15.1750002,15.0907021,15.0395594,15.0300169,0.690429688,0,0,0,,,
91461,8675,106.634869,42.68393037,0.98,16.0307426,15.7186327,15.5453119,14.7243471,14.5594416,13.9138775,13.6876564,13.1313248,13.0188179,12.8345881,12.7031593,12.6608152,0.989746094,0,0,1,,,
91461,8753,106.6432581,42.69283662,0.978,17.2572212,17.08675,16.7374306,15.9943752,15.7514067,15.1051979,14.8860607,14.2859497,14.1694689,13.9827442,13.8383303,13.7990723,0.973632813,0,0,1,,,
91461,8885,106.8437972,42.6765658,0.996,14.9911842,14.7906265,14.4939003,13.6282682,13.3122673,12.6026115,12.3453913,11.7242355,11.6009111,11.3902102,11.2449179,11.2006035,0.988769531,0,0,1,,,
91461,9010,106.7288546,42.69170704,0.988,14.5754681,14.3987598,14.1379843,13.417922,13.2183275,12.6702919,12.4617882,11.9787455,11.8845158,11.7446346,11.6496525,11.6195526,0.983886719,0,0,1,,,
91461,9180,106.1344684,42.72311259,0.901,16.9683952,16.7204056,16.6055145,16.1234283,16.012701,15.7166691,15.5794945,15.2764111,15.2301826,15.1474104,15.0988493,15.0910606,0.669921875,0,0,0,,,
91461,9200,106.815345,42.70476883,0.989,15.0441875,14.8285074,14.6278772,13.9555664,13.800209,13.2635994,13.0492134,12.582612,12.4922447,12.3411388,12.2355766,12.207407,0.985839844,0,0,1,,,
91461,9547,106.6190803,42.74008687,0.959,17.0250092,16.571682,16.4631062,16.070509,15.9491301,15.7209892,15.5939159,15.3433037,15.3318424,15.2472286,15.2201338,15.2018938,0.66015625,0,0,0,,,
91461,9706,105.3484388,42.7437489,0.978,16.3793659,16.1521206,15.9388943,15.2476234,15.0629911,14.4876804,14.2574196,13.7453423,13.6405754,13.4723167,13.3432961,13.3138151,0.987304688,0,0,1,,,
91461,9859,106.2338295,42.72990323,0.999,13.8896828,13.8310022,13.6064777,12.8593683,12.7330952,12.2251492,12.0952625,11.6074438,11.5247002,11.3988247,11.3266001,11.3027496,0.881835938,0,0,0,,,
91461,10070,105.697999,42.76590169,0.977,17.0230179,16.8534431,16.4766808,15.6565762,15.3955946,14.6983576,14.4704227,13.8445492,13.7191601,13.5300694,13.3725176,13.3371658,0.984375,0,0,1,,,
91461,10507,106.1668001,42.79478425,0.946,16.9123993,16.6230087,16.5102844,16.1149807,16.0169449,15.7596817,15.6300611,15.3146076,15.27423,15.1695414,15.0787611,15.100585,0.745117188,0,0,0,,,
91461,10598,106.1906844,42.77526012,0.996,16.3443947,16.1863213,15.6467762,14.6646986,14.1222153,13.2212029,13.0221901,12.1178303,11.9599962,11.7101231,11.5122423,11.4601803,0.987792969,0,0,1,,,
91461,10642,106.1373315,42.79416252,0.978,15.9701672,15.7295904,15.5341072,14.9253912,14.8146114,14.3044186,14.1081676,13.6605463,13.5745888,13.4287014,13.3242865,13.3020172,0.970214844,0,0,1,,,
91461,11046,105.416284,42.80164097,0.998,14.8944988,14.7130623,14.3824291,13.5823784,13.3163853,12.6765823,12.4546003,11.8596077,11.7461443,11.5647907,11.431448,11.3989906,0.988769531,0,0,1,4870.61,2.867,-0.172
91461,11234,105.4464618,42.82295367,0.988,14.9944992,14.7341509,14.6152821,14.0055447,13.8936472,13.4972687,13.332243,12.9628572,12.9052429,12.8017483,12.743948,12.727828,0.736816406,0,0,0,,,
91461,11392,106.0210926,42.8385805,0.976,17.3638287,17.1756229,16.8840485,16.0473728,15.793993,15.1417894,14.8909321,14.2880669,14.1661682,13.9707546,13.8159752,13.7838125,0.963378906,0,0,1,,,
91461,11435,105.611586,42.82703913,0.994,15.6231232,15.4775391,15.0344725,14.2224064,13.9114799,13.2750769,13.0853405,12.4562998,12.3443031,12.1859932,12.0631161,12.0325766,0.986816406,1,0,1,4805.39,3.45,0.127
91461,11482,106.6158078,42.84414797,0.972,17.4118805,17.2222252,16.9745903,16.2656326,16.0946636,15.4918556,15.2838593,14.7433681,14.6182251,14.4650688,14.3289528,14.2952309,0.813476563,0,0,0,,,
91461,11622,106.8227268,42.84430566,0.983,15.1698637,14.8977375,14.7656822,14.1884518,14.073698,13.6836863,13.5079479,13.1504211,13.0879478,12.9833899,12.9283686,12.9033442,0.838378906,0,0,0,,,
91461,11905,105.9845995,42.87219865,0.964,17.5052834,17.1705513,17.0314407,16.7222939,16.6312351,16.4227467,16.2947197,16.0364685,15.9935169,15.911478,15.8213253,15.8684196,0.6953125,0,0,0,,,
91461,12323,105.071898,42.87322141,0.997,15.3725452,15.2346487,14.8124237,13.9386568,13.5745478,12.8487015,12.6312132,11.924078,11.7965717,11.6086817,11.4475498,11.4110222,0.988769531,0,0,1,4594.67,2.945,0.06
91461,12723,106.862422,42.90684598,0.627,16.6082039,16.273571,16.1140728,15.6878395,15.5790939,15.2652016,15.1307936,14.7936687,14.7355051,14.6262121,14.5689917,14.5357332,0.725097656,0,0,0,,,
91461,12769,106.6623305,42.91106979,0.947,17.1492653,16.987072,16.7499886,16.0849285,15.9694548,15.4226923,15.2158127,14.7184048,14.6145859,14.4570465,14.3251057,14.2954025,0.699707031,0,0,0,,,
91461,12907,105.141726,42.91969845,0.962,16.7947655,16.4646626,16.3832207,15.9262037,15.7774277,15.5450439,15.3880272,15.1313629,15.1044769,15.0323248,14.9933262,14.9816484,0.645996094,0,0,0,,,
91461,12956,106.6762608,42.9144391,0.979,15.7761869,15.5246611,15.3592081,14.7393293,14.6177502,14.1766701,13.9890356,13.5839157,13.5044346,13.3806973,13.3020887,13.2802725,0.872070313,0,0,0,,,
91461,12991,105.5660728,42.91635512,0.944,16.0466919,15.8728609,15.5265951,14.858902,14.601244,14.0020037,13.8153467,13.2020149,13.087945,12.9239893,12.7884817,12.7630215,0.987304688,1,0,1,4891.35,3.593,0.026
91461,13309,106.1186311,42.92159302,0.99,15.2884235,15.1641626,14.6904669,13.8854513,13.4981699,12.7675962,12.5262604,11.8769875,11.7539711,11.5646124,11.4216051,11.3824024,0.989746094,0,0,1,,,
